,true_model_idx,pmp1,pmp2,pmp3
300,1,0.3751343405508048,0.6005196887739028,0.024345970675292476
301,1,0.878956984753697,0.12104301515138868,9.491438348357633e-11
302,1,0.39957661761079777,0.5876182293541942,0.012805153035008074
303,1,0.2220345320461467,0.5057742085047559,0.27219125944909744
304,1,0.41124946299037635,0.579508788923959,0.009241748085664745
305,1,0.5570035706637628,0.4428877316470464,0.00010869768919084996
306,1,0.5570035706637628,0.4428877316470464,0.00010869768919084996
307,1,0.6976714000194235,0.302327693029581,9.069509955434687e-07
308,1,0.6452868414329136,0.3547071989179487,5.959649137765713e-06
309,1,0.737044270135376,0.26295553642802133,1.934366026650965e-07
310,1,0.9247745715782077,0.07522542842041413,1.3779498944855131e-12
311,1,0.7417786361691368,0.258221204763767,1.5906709627323036e-07
312,1,0.7027299606415521,0.2972692902663356,7.49092112210533e-07
313,1,0.7907710999914307,0.20922888218668131,1.7821887927646657e-08
314,1,0.5904927419015006,0.40947010414480967,3.715395368971715e-05
315,1,0.6874470432953952,0.31255162938791503,1.3273166897370373e-06
316,1,0.9456507421504288,0.05434925784948676,8.444142359454901e-14
317,1,0.07620605740862291,0.22105467647812874,0.7027392661132484
318,1,0.8639546230140455,0.13604537670737488,2.785796072342635e-10
319,1,0.38758168432062,0.594730391918893,0.017687923760487195
320,1,0.7990358990154897,0.2009640891020418,1.1882468416454408e-08
321,1,0.2795047926512469,0.574680020014894,0.14581518733385915
322,1,0.7127345829107647,0.28726490690366774,5.101855674374513e-07
323,1,0.4786833623597652,0.5200753870696193,0.0012412505706155996
324,1,0.803090987464602,0.19690900284126533,9.694132648583502e-09
325,1,0.32530321383858357,0.6030664669965878,0.07163031916482863
326,1,0.6613129105160697,0.3386836825570809,3.4069268495145812e-06
327,1,0.8818032815160479,0.11819671840756545,7.638667177738401e-11
328,1,0.70775136283449,0.29224801879292,6.183725900612016e-07
329,1,0.8187891752899953,0.18121082044018796,4.269816772787058e-09
330,1,0.6344796215007564,0.3655117490739121,8.629425331530753e-06
331,1,0.9323599618654655,0.06764003813398542,5.490040474283976e-13
332,1,0.32530321383858357,0.6030664669965878,0.07163031916482863
